Time,USS_FLS,USS_FL,USS_FLM,USS_FRM,USS_FR,USS_FRS,USS_RRS,USS_RR,USS_RRM,USS_RLM,USS_RL,USS_RLS
C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1
s,m,m,m,m,m,m,m,m,m,m,m,m
57.771,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.781,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.791,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.801,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.811,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.821,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.831,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.841,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.851,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.861,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.871,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.881,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.891,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.901,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.911,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.921,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.931,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.941,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.951,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
57.961,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
57.971,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
57.981,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
57.991,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.001,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.011,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.021,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.031,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.041,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.051,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.061,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.071,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.081,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.091,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.101,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.111,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.121,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.131,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.141,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.151,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.161,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.171,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.181,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.191,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.201,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.211,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.221,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.231,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.241,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.251,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.261,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.271,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
58.281,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.291,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.301,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.311,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.321,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.331,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.341,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.351,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.361,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.371,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.381,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.391,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.401,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.411,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.421,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.431,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.441,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.451,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.461,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.471,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.481,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.491,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.501,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.511,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.521,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.531,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.541,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.551,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.561,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.571,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.581,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
58.591,5,2.5,2.5,2.5,2.5,1.052642822,0.898172736,2.5,2.5,2.5,2.5,2.5
58.601,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.611,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.621,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.631,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.641,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.651,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.661,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.671,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.681,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.691,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.701,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.711,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.721,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.731,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.741,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.751,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.761,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.771,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.781,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.791,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.801,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.811,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.821,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.831,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.841,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.851,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.861,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.871,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.881,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.891,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.901,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.911,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
58.921,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
58.931,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
58.941,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
58.951,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
58.961,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
58.971,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
58.981,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
58.991,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.001,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.011,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.021,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.031,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.041,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.051,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.061,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.071,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.081,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.091,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.101,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.111,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.121,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.131,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.141,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.151,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.161,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.171,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.181,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.191,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.201,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.211,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.221,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.231,5,2.5,2.5,2.5,2.5,5,0.915337741,1.06982255,2.5,2.5,2.5,2.5
59.241,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.251,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.261,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.271,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.281,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.291,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.301,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.311,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.321,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.331,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.341,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.351,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.361,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.371,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.381,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.391,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.401,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.411,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.421,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.431,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.441,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.451,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.461,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.471,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.481,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.491,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.501,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.511,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.521,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.531,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.541,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.551,5,2.5,2.5,2.5,2.5,5,0.915337741,1.121317387,2.5,2.5,2.5,2.5
59.561,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.571,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.581,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.591,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.601,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.611,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.621,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.631,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.641,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.651,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.661,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.671,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.681,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.691,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.701,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.711,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.721,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.731,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.741,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.751,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.761,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.771,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.781,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.791,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.801,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.811,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.821,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.831,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.841,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.851,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.861,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.871,5,2.5,2.5,2.5,2.5,5,0.932502747,2.5,2.5,2.5,2.5,2.5
59.881,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
59.891,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
59.901,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
59.911,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
59.921,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
59.931,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
59.941,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
59.951,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
59.961,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
59.971,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
59.981,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
59.991,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.001,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.011,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.021,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.031,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.041,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.051,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.061,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.071,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.081,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.091,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.101,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.111,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.121,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.131,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.141,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.151,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.161,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.171,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.181,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.191,5,2.5,2.5,2.5,2.5,5,0.932502747,1.121317387,2.5,2.5,2.5,2.5
60.201,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.211,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.221,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.231,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.241,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.251,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.261,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.271,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.281,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.291,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.301,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.311,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.321,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.331,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.341,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.351,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.361,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.371,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.381,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
60.391,5,2.5,2.5,2.5,2.5,5,0.881007731,1.121317387,2.5,2.5,2.5,2.5
